location,Basel,Basel,Basel,Basel
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20210402T1900,11.180529,57.0,21.24305,359.029
20210402T2000,9.490529,62.0,16.595179,356.26862
20210402T2100,8.450529,66.0,13.397612,353.82983
20210402T2200,7.3005285,71.0,10.483357,344.0546
20210402T2300,6.2005286,77.0,6.87779,353.991
20210403T0000,5.1905284,83.0,4.829907,333.43497
20210403T0100,4.5805287,85.0,6.9153743,308.65982
20210403T0200,3.7505286,87.0,9.659814,333.43497
20210403T0300,3.1105285,87.0,11.090103,346.86597
20210403T0400,3.0705285,83.0,11.212135,354.47247
20210403T0500,2.5805285,83.0,9.605998,347.00537
20210403T0600,1.7405287,85.0,7.968939,341.56506
20210403T0700,1.6305287,83.0,2.4149535,333.43497
20210403T0800,3.1405284,78.0,2.7416782,113.19859
20210403T0900,4.4605284,73.0,6.151683,69.443954
20210403T1000,5.0105286,69.0,6.792466,32.005356
20210403T1100,6.5105286,62.0,7.2359104,5.7105865
20210403T1200,8.210529,54.0,7.928178,2.6025543
20210403T1300,10.970529,39.0,20.150354,71.24135
20210403T1400,11.840529,37.0,22.35481,75.06858
20210403T1500,12.000529,36.0,23.006226,69.86369
20210403T1600,12.040529,36.0,23.688984,73.217354
20210403T1700,11.680529,35.0,23.936617,77.845055
20210403T1800,11.150529,35.0,20.12461,79.695145
20210403T1900,10.090529,37.0,14.471821,84.289406
20210403T2000,8.520529,44.0,11.525623,75.52971
20210403T2100,7.0505285,50.0,10.829959,74.577835
20210403T2200,5.9405284,55.0,9.36,89.99999
20210403T2300,4.4205284,62.0,7.9932976,97.76516
20210404T0000,3.2005286,67.0,6.489992,109.44003
20210404T0100,2.5805285,69.0,5.95906,115.01689
20210404T0200,2.0605285,69.0,6.4096174,128.15723
20210404T0300,1.4105287,70.0,6.489992,123.69006
20210404T0400,0.87052864,73.0,5.1919937,123.69006
20210404T0500,0.49052867,75.0,4.198285,120.96376
20210404T0600,0.17052865,76.0,4.6102495,128.6598
20210404T0700,0.8805287,72.0,2.5959969,146.30994
20210404T0800,2.7405286,61.0,0.8049845,296.56506
20210404T0900,4.8705287,55.0,2.8799999,360.0
20210404T1000,7.5805287,50.0,5.506941,11.309921
20210404T1100,9.750529,43.0,7.342588,348.69006
20210404T1200,11.000529,40.0,10.163227,337.0679
20210404T1300,12.580529,45.0,12.429127,349.992
20210404T1400,13.540529,42.0,11.367109,349.04596
20210404T1500,13.970529,40.0,13.202726,348.99646
20210404T1600,13.840529,41.0,16.167967,348.43988
20210404T1700,13.480529,42.0,17.106628,351.52887
20210404T1800,12.830529,44.0,14.264361,349.8245
20210404T1900,11.390529,48.0,11.043261,340.9744
20210404T2000,9.820529,53.0,7.8954163,335.77228
20210404T2100,8.600529,57.0,3.7585104,286.69925
20210404T2200,8.140529,57.0,4.1046314,254.74487
20210404T2300,7.8105288,56.0,5.0142193,248.9625
20210405T0000,7.3305287,57.0,5.0142193,248.9625
20210405T0100,6.3205285,60.0,6.193674,215.53769
20210405T0200,5.4205284,63.0,6.151683,200.55605
20210405T0300,4.9605284,63.0,6.379216,196.38954
20210405T0400,4.3705287,65.0,6.151683,200.55605
20210405T0500,3.5705285,66.0,7.5685663,205.34618
20210405T0600,2.4205287,65.0,8.534353,207.64598
20210405T0700,3.7005286,62.0,5.692099,214.69516
20210405T0800,7.9405284,60.0,11.525623,271.78992
20210405T0900,10.280529,57.0,24.57511,275.04245
20210405T1000,11.240529,53.0,30.96837,271.3322
20210405T1100,11.860529,50.0,31.68818,268.69806
20210405T1200,13.260529,42.0,34.2,270.0
20210405T1300,13.3005295,45.0,37.114933,278.3659
20210405T1400,13.650529,44.0,37.731365,277.125
20210405T1500,13.920529,46.0,37.467678,272.2026
20210405T1600,12.730529,49.0,36.969738,292.31946
20210405T1700,9.110529,72.0,31.060303,314.06082
20210405T1800,1.5305287,87.0,42.175346,13.324524
20210405T1900,1.9405286,87.0,21.659918,344.57782
20210405T2000,1.5205287,91.0,17.072504,335.0561
20210405T2100,2.5705285,64.0,21.03152,353.1183
20210405T2200,1.9205287,59.0,15.158522,4.085617
20210405T2300,0.25052866,67.0,9.511088,29.475876
20210406T0000,-0.7294713,73.0,5.991594,57.26477
20210406T0100,-1.1294713,76.0,1.8,53.130096
20210406T0200,-1.1894714,74.0,1.484318,194.03624
20210406T0300,-1.2394713,72.0,4.1046314,254.74487
20210406T0400,-1.5794713,71.0,8.64,270.0
20210406T0500,-1.8494713,71.0,12.181625,251.0296
20210406T0600,-1.8294713,70.0,14.20062,239.53445
20210406T0700,-1.0294713,70.0,17.418196,251.93953
20210406T0800,0.41052866,66.0,19.829433,266.87787
20210406T0900,1.6605287,62.0,18.64369,280.008
20210406T1000,1.3605287,69.0,19.44,270.0
20210406T1100,2.2905285,63.0,27.70831,294.56717
20210406T1200,3.2205286,48.0,26.089447,297.9795
20210406T1300,4.6105285,46.0,14.24163,290.72556
20210406T1400,4.2705283,49.0,17.388409,297.09555
20210406T1500,4.6805286,40.0,25.376808,301.66077
20210406T1600,4.8205285,40.0,26.886963,296.222
20210406T1700,5.1405287,36.0,23.557316,308.79657
20210406T1800,4.4205284,37.0,21.915691,312.337
20210406T1900,3.7705286,41.0,17.826363,316.6366
20210406T2000,2.9405286,49.0,18.0,343.7398
20210406T2100,0.68052864,80.0,18.775303,327.5288
20210406T2200,-0.24947134,93.0,20.371038,316.4321
20210406T2300,0.86052865,71.0,25.501621,311.56638
20210407T0000,-0.76947135,82.0,23.132626,339.0265
20210407T0100,-0.39947134,66.0,20.592503,323.53076
20210407T0200,-0.36947134,66.0,18.899143,319.63547
20210407T0300,-0.69947135,68.0,20.68356,301.47684
20210407T0400,-2.6994715,79.0,25.982424,273.9725
20210407T0500,-3.7694714,83.0,30.599998,270.0
20210407T0600,-3.4594715,81.0,32.09052,266.78452
20210407T0700,-2.1994715,74.0,36.719997,270.0
20210407T0800,-0.95947134,69.0,38.36492,275.9246
20210407T0900,0.80052865,63.0,40.960976,282.6927
20210407T1000,1.4405286,60.0,41.66368,282.47513
20210407T1100,2.8405285,50.0,46.668274,281.56998
20210407T1200,3.9305286,44.0,49.00498,282.30054
20210407T1300,5.2005286,36.0,35.06629,289.17902
20210407T1400,6.2305284,33.0,37.57993,293.12653
20210407T1500,5.9305286,36.0,36.44722,302.90524
20210407T1600,6.6305285,35.0,34.981182,293.66315
20210407T1700,6.9805284,35.0,37.834267,296.56506
20210407T1800,6.8805285,38.0,36.08091,294.77515
20210407T1900,6.4805284,42.0,31.559086,295.68814
20210407T2000,5.0905285,49.0,20.620806,286.22018
20210407T2100,5.2005286,50.0,17.782688,291.37064
20210407T2200,4.6005287,53.0,18.416384,265.5154
20210407T2300,4.9105287,52.0,20.519999,270.0
20210408T0000,3.4805286,58.0,20.545246,258.88696
20210408T0100,3.8005285,55.0,19.559633,263.65982
20210408T0200,3.2805285,60.0,12.879752,296.56506
20210408T0300,2.3905284,66.0,11.019764,308.3675
20210408T0400,0.90052867,76.0,15.530151,315.9392
20210408T0500,0.5205287,75.0,11.966953,291.16125
20210408T0600,0.9605287,67.0,10.538843,277.85333
20210408T0700,2.4205287,63.0,4.5536795,288.43497
20210408T0800,4.3205285,56.0,1.609969,63.43495
20210408T0900,4.9605284,55.0,4.452954,14.03624
20210408T1000,6.3705287,51.0,8.311245,342.34988
20210408T1100,8.310529,43.0,9.1641035,315.0
20210408T1200,9.970529,37.0,9.028754,293.49857
20210408T1300,9.970529,38.0,5.4833565,293.1986
20210408T1400,10.700529,37.0,3.8773184,291.8014
20210408T1500,11.220529,36.0,2.1897945,279.46234
20210408T1600,11.5505295,37.0,1.4399999,360.0
20210408T1700,11.430529,38.0,4.072935,44.999985
20210408T1800,10.970529,40.0,6.763786,64.79888
20210408T1900,10.070529,43.0,7.342588,78.69006
20210408T2000,9.3005295,46.0,7.2359104,95.71059
20210408T2100,7.1905284,55.0,7.8954163,133.15239
20210408T2200,5.5105286,60.0,7.4128532,150.94539
20210408T2300,5.1505284,52.0,5.6002855,135.0
20210409T0000,4.3205285,47.0,7.8954163,114.22774
20210409T0100,3.4805286,45.0,9.028754,113.498566
20210409T0200,2.8205285,49.0,9.826088,118.442924
20210409T0300,3.2605286,45.0,10.636766,113.96249
20210409T0400,3.4105287,42.0,12.24,118.07248
20210409T0500,1.9305286,53.0,10.1887,122.00538
20210409T0600,1.3905287,59.0,8.891344,111.37062
20210409T0700,2.3805285,60.0,7.342588,101.30993
20210409T0800,5.3705287,58.0,4.802999,102.99461
20210409T0900,6.9405284,52.0,3.2599385,6.340164
20210409T1000,8.870529,45.0,5.8603754,312.51044
20210409T1100,11.850529,40.0,3.5455887,293.9625
20210409T1200,16.31053,26.0,10.739833,256.42957
20210409T1300,14.8005295,39.0,3.096837,144.46231
20210409T1400,18.240528,27.0,14.471821,264.28943
20210409T1500,18.850529,26.0,21.862406,252.75854
20210409T1600,18.850529,29.0,22.26477,255.96376
20210409T1700,18.55053,30.0,18.0,270.0
20210409T1800,17.930529,34.0,14.973576,279.68878
20210409T1900,16.21053,43.0,10.587917,287.8189
20210409T2000,15.400529,46.0,2.8116899,219.80557
20210409T2100,14.030529,44.0,6.6087217,150.64224
20210409T2200,12.540529,47.0,4.452954,165.96376
20210409T2300,12.190529,49.0,1.08,180.0
20210410T0000,11.920529,50.0,2.0364676,315.0
20210410T0100,11.560529,51.0,1.4399999,360.0
20210410T0200,11.070529,53.0,2.3051248,321.3402
20210410T0300,10.630529,53.0,2.9024127,277.125
20210410T0400,10.290529,43.0,8.647496,272.38596
20210410T0500,9.620529,46.0,10.440001,270.0
20210410T0600,8.440529,63.0,0.8049845,63.43495
20210410T0700,8.580529,66.0,7.5942073,95.44032
20210410T0800,9.780529,64.0,3.7585104,106.69924
20210410T0900,11.610529,60.0,3.9763298,275.19443
20210410T1000,13.140529,57.0,6.193674,324.46234
20210410T1100,14.340529,52.0,5.315336,331.69925
20210410T1200,15.8005295,45.0,2.5455842,8.130096
20210410T1300,15.540529,51.0,8.825508,348.23172
20210410T1400,16.54053,47.0,5.0911684,315.0
20210410T1500,18.330528,39.0,5.904439,232.43141
20210410T1600,18.990528,33.0,12.261157,229.76364
20210410T1700,18.32053,36.0,14.84318,219.09386
20210410T1800,17.88053,37.0,15.509274,201.8014
20210410T1900,15.710529,44.0,14.830076,185.5722
20210410T2000,14.540529,46.0,14.081478,175.60129
20210410T2100,14.420529,47.0,11.5199995,180.0
20210410T2200,13.890529,50.0,9.3876505,175.60129
20210410T2300,13.930529,52.0,5.904439,142.4314
20210411T0000,13.110529,60.0,5.495161,148.3925
20210411T0100,12.110529,71.0,5.1165614,129.2894
20210411T0200,10.840529,78.0,8.707238,82.874985
20210411T0300,9.710529,80.0,10.105681,94.08562
20210411T0400,9.990529,73.0,9.114471,99.09027
20210411T0500,9.840529,75.0,7.6367526,98.1301
20210411T0600,9.440529,78.0,6.28713,103.24051
20210411T0700,10.130529,77.0,8.473393,102.26477
20210411T0800,12.0505295,67.0,11.841756,109.53665
20210411T0900,14.160529,59.0,12.074766,116.56505
20210411T1000,16.100529,52.0,7.7043357,127.40535
20210411T1100,18.020529,43.0,7.208994,177.13759
20210411T1200,19.340528,35.0,12.904882,202.98872
20210411T1300,19.95053,32.0,22.401142,225.0
20210411T1400,17.780529,51.0,24.149532,296.56506
20210411T1500,17.48053,51.0,19.839235,281.51382
20210411T1600,15.660529,65.0,16.700275,277.4314
20210411T1700,13.3005295,82.0,12.682018,276.5198
20210411T1800,13.230529,83.0,10.799999,270.0
20210411T1900,11.850529,83.0,21.746502,289.3348
20210411T2000,10.000529,80.0,23.400002,284.25003
20210411T2100,8.690529,85.0,14.408997,282.99463
20210411T2200,7.9105287,88.0,13.797913,285.12402
20210411T2300,7.6505284,88.0,15.596767,288.85315
20210412T0000,7.1305285,91.0,15.856354,320.52753
20210412T0100,4.6905284,89.0,17.072504,335.0561
20210412T0200,5.0505285,91.0,17.287498,328.627
20210412T0300,3.9005284,92.0,19.05281,337.7965
20210412T0400,2.8405285,92.0,17.25373,336.64444
20210412T0500,2.0205286,92.0,15.03835,317.91083
20210412T0600,1.6805286,92.0,13.783817,319.2364
20210412T0700,2.0405285,91.0,11.435313,331.8214
20210412T0800,2.7705286,85.0,9.346143,344.35776
20210412T0900,3.3205285,80.0,7.2,360.0
20210412T1000,4.6405287,71.0,8.669949,4.7636414
20210412T1100,5.3505287,68.0,8.654986,343.0725
20210412T1200,6.6905284,58.0,12.287555,354.95755
20210412T1300,7.9305286,51.0,8.209263,15.255127
20210412T1400,8.750529,43.0,10.483357,15.945404
20210412T1500,9.620529,41.0,11.720751,47.489548
20210412T1600,8.420529,51.0,13.202726,101.00354
20210412T1700,8.210529,50.0,11.043261,109.025604
20210412T1800,7.8805285,48.0,9.885262,100.49147
20210412T1900,7.1205287,53.0,10.464797,116.56505
20210412T2000,5.6005287,65.0,10.948973,136.33221
20210412T2100,3.2105286,78.0,8.557102,157.75098
20210412T2200,2.3705285,80.0,5.3517847,132.27368
20210412T2300,2.1105285,80.0,3.7064266,119.054596
20210413T0000,1.7605287,83.0,1.609969,153.43495
20210413T0100,1.2405287,85.0,1.0182338,225.0
20210413T0200,0.85052866,87.0,2.16,89.99999
20210413T0300,0.20052865,89.0,5.5887027,104.93142
20210413T0400,-0.039471343,87.0,5.5887027,104.93142
20210413T0500,-0.51947135,88.0,6.130579,86.63353
20210413T0600,-1.0494714,86.0,6.0347,72.64597
20210413T0700,0.29052866,74.0,3.4152596,71.56504
20210413T0800,1.9205287,66.0,2.52,360.0
20210413T0900,3.6905286,61.0,5.2416787,344.0546
20210413T1000,5.4605284,55.0,6.519877,353.65985
20210413T1100,5.8905287,50.0,6.130579,3.3664398
20210413T1200,6.5705285,45.0,5.692099,34.69516
20210413T1300,7.3805285,48.0,12.979984,3.1798248
20210413T1400,7.8005285,46.0,13.358861,14.03624
20210413T1500,8.060529,46.0,10.883676,34.2157
20210413T1600,8.250529,45.0,8.404285,46.735703
20210413T1700,8.340529,45.0,8.654986,73.07248
20210413T1800,7.4205284,54.0,11.269782,116.56505
20210413T1900,6.5005283,59.0,5.904439,127.56859
20210413T2000,6.6905284,56.0,1.484318,104.03624
20210413T2100,6.3005285,58.0,1.835647,78.69006
20210413T2200,5.4605284,62.0,5.495161,58.392494
20210413T2300,2.7805285,67.0,7.6367526,98.1301
20210414T0000,1.8905287,71.0,7.7043357,127.40535
20210414T0100,0.99052864,64.0,8.217153,118.81079
20210414T0200,0.46052867,62.0,7.10031,120.465546
20210414T0300,-0.16947135,64.0,4.6938257,122.47119
20210414T0400,-0.90947133,69.0,1.08,89.99999
20210414T0500,-1.1694714,72.0,0.71999997,360.0
20210414T0600,-1.0594714,71.0,0.0,180.0
20210414T0700,0.030528657,67.0,2.3051248,218.65982
20210414T0800,1.7005286,60.0,1.2979984,326.30994
20210414T0900,3.6105285,57.0,3.9763298,5.194412
20210414T1000,6.4705286,50.0,6.9153743,51.34018
20210414T1100,7.7005286,41.0,10.464797,40.81508
20210414T1200,8.000528,39.0,11.177405,14.931412
20210414T1300,10.400529,29.0,15.315873,60.42215
20210414T1400,9.880529,29.0,14.76439,44.999985
20210414T1500,10.270529,31.0,13.246826,42.797394
20210414T1600,9.990529,33.0,16.299694,43.210068
20210414T1700,9.170529,37.0,15.696165,36.60707
20210414T1800,8.770529,37.0,15.530151,44.06079
20210414T1900,8.150529,37.0,13.479583,34.114456
20210414T2000,7.3505287,40.0,13.441071,20.37642
20210414T2100,6.7605286,43.0,10.464797,26.565033
20210414T2200,6.1805286,44.0,10.883676,34.2157
20210414T2300,5.6305285,46.0,10.009036,37.69423
20210415T0000,5.3105288,48.0,8.435069,39.805573
20210415T0100,4.4305286,52.0,8.209263,15.255127
20210415T0200,2.1205285,65.0,7.771331,346.6075
20210415T0300,-0.44947132,80.0,6.193674,305.5377
20210415T0400,-0.6694713,78.0,2.0991426,239.03624
20210415T0500,-0.20947134,75.0,3.0758414,200.55605
20210415T0600,0.15052865,73.0,1.484318,194.03624
20210415T0700,0.9505287,70.0,2.16,270.0
20210415T0800,2.1905286,65.0,4.39436,325.008
20210415T0900,4.000529,59.0,4.3349743,4.7636414
20210415T1000,5.6905284,52.0,7.42159,50.906143
20210415T1100,7.0205283,38.0,14.372974,67.9321
20210415T1200,7.4405284,37.0,17.114204,67.75098
20210415T1300,8.610529,34.0,16.299694,59.4703
20210415T1400,8.870529,32.0,16.375053,56.659294
20210415T1500,9.070529,32.0,16.375053,56.659294
20210415T1600,9.100529,32.0,17.399586,65.55604
20210415T1700,8.920529,32.0,17.782688,68.62937
20210415T1800,8.620529,33.0,18.678415,62.447174
20210415T1900,7.7305284,37.0,14.277983,56.30993
20210415T2000,5.9605284,42.0,13.281023,57.171448
20210415T2100,4.0905285,48.0,10.464797,63.43495
20210415T2200,2.1705287,57.0,6.489992,86.82017
20210415T2300,0.7505287,62.0,2.0364676,135.0
20210416T0000,0.25052866,63.0,1.5273507,225.0
20210416T0100,-0.19947135,65.0,2.9024127,262.875
20210416T0200,-0.63947135,69.0,2.52,270.0
20210416T0300,-1.0394714,73.0,2.2768397,288.43497
20210416T0400,-1.2394713,76.0,2.2768397,288.43497
20210416T0500,-1.3694713,77.0,3.2599385,276.34018
20210416T0600,-1.3694713,78.0,4.379589,279.46234
20210416T0700,-0.65947133,75.0,3.6,270.0
20210416T0800,0.78052866,69.0,3.396233,302.00537
20210416T0900,2.4305286,64.0,3.4152596,341.56506
20210416T1000,5.2305284,56.0,3.8773184,21.801407
20210416T1100,8.160529,45.0,9.1641035,44.999985
20210416T1200,8.730529,39.0,14.917212,19.746826
20210416T1300,10.160529,38.0,7.771331,13.392487
20210416T1400,10.620529,34.0,10.685391,32.619232
20210416T1500,11.700529,32.0,16.78156,35.39479
20210416T1600,11.770529,32.0,18.218275,37.775665
20210416T1700,11.470529,33.0,18.328207,44.999985
20210416T1800,10.780529,36.0,18.584509,45.784805
20210416T1900,9.690529,40.0,15.077082,33.310623
20210416T2000,7.5705285,47.0,12.599998,36.86989
20210416T2100,6.1405287,51.0,10.315115,60.751175
20210416T2200,4.6405287,60.0,7.628263,70.70995
20210416T2300,3.2405286,68.0,3.2399998,89.99999
20210417T0000,2.5905285,71.0,1.1384199,161.56505
20210417T0100,2.3505285,70.0,1.1384199,198.43495
20210417T0200,2.2305286,72.0,1.8,216.8699
20210417T0300,1.6905286,76.0,2.3051248,231.3402
20210417T0400,1.3205286,78.0,2.5455842,225.0
20210417T0500,1.2305287,77.0,3.0547013,225.0
20210417T0600,1.3105286,77.0,2.8116899,219.80557
20210417T0700,2.3505285,73.0,2.3051248,218.65982
20210417T0800,4.040529,68.0,0.8049845,206.56505
20210417T0900,6.1505284,63.0,2.7416782,336.8014
20210417T1000,8.310529,60.0,5.04,360.0
20210417T1100,9.660529,54.0,10.296251,53.53076
20210417T1200,10.580529,47.0,16.563911,42.357452
20210417T1300,10.780529,47.0,15.94601,28.30075
20210417T1400,11.110529,46.0,16.199999,36.86989
20210417T1500,11.400529,44.0,17.31746,43.315308
20210417T1600,11.770529,43.0,16.641972,51.14662
20210417T1700,11.860529,42.0,14.264361,47.045395
20210417T1800,11.780529,43.0,12.261157,40.236343
20210417T1900,11.140529,46.0,10.883676,34.2157
20210417T2000,10.530529,48.0,9.531505,10.885529
20210417T2100,8.950529,58.0,8.287822,357.51044
20210417T2200,8.200529,61.0,5.6920996,18.434952
20210417T2300,7.5905285,66.0,5.6233797,39.805573
20210418T0000,7.1305285,68.0,4.8433046,41.987198
20210418T0100,6.7205286,71.0,2.0364676,315.0
20210418T0200,6.1205287,80.0,4.0249224,296.56506
20210418T0300,5.3905287,89.0,5.315336,298.30078
20210418T0400,5.0105286,92.0,4.829907,296.56506
20210418T0500,4.7805285,92.0,4.829907,296.56506
20210418T0600,4.7605286,92.0,4.510787,298.61047
20210418T0700,5.6605287,89.0,3.4152596,288.43497
20210418T0800,6.9605284,84.0,3.7585104,286.69925
20210418T0900,7.7105284,74.0,5.8603754,312.51044
20210418T1000,9.210529,62.0,10.495713,337.83365
20210418T1100,9.650529,58.0,14.345898,342.47443
20210418T1200,9.890529,59.0,16.862455,343.8866
20210418T1300,10.560529,56.0,16.65754,353.79657
20210418T1400,10.950529,56.0,14.04,360.0
20210418T1500,11.070529,56.0,14.404499,1.4320831
20210418T1600,11.310529,56.0,14.044615,1.4687958
20210418T1700,11.480529,55.0,14.081478,4.398697
20210418T1800,11.530529,56.0,13.397612,6.1701508
20210418T1900,10.830529,59.0,10.805999,358.09085
20210418T2000,9.480529,67.0,9.007196,357.7094
20210418T2100,8.700529,72.0,6.489992,356.8202
20210418T2200,7.8605285,76.0,5.4833565,336.8014
20210418T2300,6.9805284,79.0,4.6938257,327.5288
20210419T0000,6.7105284,81.0,1.4399999,360.0
20210419T0100,6.3105288,84.0,3.7064266,119.054596
20210419T0200,6.2305284,84.0,4.8433046,131.98721
20210419T0300,6.1705284,84.0,4.3349743,131.63353
20210419T0400,5.7805285,87.0,4.198285,120.96376
20210419T0500,5.040529,90.0,4.39436,124.99202
20210419T0600,5.0505285,89.0,3.8268526,131.18591
20210419T0700,6.2705283,84.0,2.1897945,99.46232
20210419T0800,7.4905286,77.0,2.9024127,29.744873
20210419T0900,9.040529,75.0,5.634891,26.565033
20210419T1000,10.160529,68.0,8.049845,10.30484
20210419T1100,10.5505295,64.0,10.446206,1.9749298
20210419T1200,11.130529,60.0,14.05845,2.935669
20210419T1300,13.430529,46.0,4.73506,8.74614
20210419T1400,14.120529,44.0,4.73506,8.74614
20210419T1500,14.5505295,43.0,5.3517847,19.653809
20210419T1600,14.510529,43.0,6.489992,19.440033
20210419T1700,13.820529,45.0,7.6367526,8.130096
20210419T1800,13.540529,46.0,8.350138,7.431381
20210419T1900,12.680529,50.0,8.28,360.0
20210419T2000,11.150529,60.0,8.049845,349.69516
20210419T2100,9.820529,66.0,3.5455887,336.0375
20210419T2200,9.000529,68.0,3.7064266,240.9454
20210419T2300,8.910529,66.0,4.1046314,217.87498
20210420T0000,8.320529,68.0,2.7416782,203.1986
20210420T0100,7.4705286,71.0,2.1897945,189.46233
20210420T0200,6.8905287,72.0,2.5455842,171.8699
20210420T0300,6.3505287,75.0,2.8799999,180.0
20210420T0400,5.7205286,80.0,2.968636,165.96376
20210420T0500,5.3005285,83.0,4.1046314,164.74487
20210420T0600,5.3205285,83.0,4.5536795,161.56505
20210420T0700,6.1405287,79.0,2.0991426,149.03624
20210420T0800,8.080529,72.0,3.6179552,95.71059
20210420T0900,10.490529,55.0,5.771239,86.42367
20210420T1000,12.740529,46.0,7.9526596,84.805565
20210420T1100,14.030529,44.0,8.473393,77.73522
20210420T1200,14.970529,42.0,8.161764,48.576324
20210420T1300,15.340529,42.0,7.968939,71.56504
20210420T1400,15.920529,39.0,7.0911775,66.037506
20210420T1500,16.240528,38.0,5.95906,64.98311
